date,time,de,le,pc,qd,fc,la,lo,cn,ff,jf,sp,su,ty
01-06-2020,1315,Strada Vasile Lupu,0.36956,18028,+,3,46.54749619047618,26.929775238095235,0.7,50.0,0.0,50.0,50.0,TR
01-06-2020,1315,Strada Pictor \u0218tefan Luchian,0.23025,18027,+,3,46.55020176470589,26.92803,0.7,50.0,1.04347,44.0,44.0,TR
01-06-2020,1315,Strada Milcov,0.6076,18026,+,3,46.553765416666664,26.925177291666675,0.72,44.9,4.50882,20.22,20.22,TR
01-06-2020,1315,Strada Milcov,0.0631,18026,-,3,46.555466,26.924036,0.89,38.6,0.60761,35.9,35.9,TR
01-06-2020,1315,Strada Pictor \u0218tefan Luchian,0.54448,18027,-,3,46.55317388888889,26.925463055555543,0.86,48.6,2.29065,35.8,35.8,TR
01-06-2020,1315,Strada Vasile Lupu,0.23025,18028,-,3,46.55020176470588,26.928030000000003,0.87,50.0,8.58157,10.22,10.22,TR
01-06-2020,1315,Strada Rozelor,0.36956,18029,-,3,46.54749619047618,26.929775238095242,0.87,50.0,0.0,50.0,60.38,TR
01-06-2020,1315,Strada Salcamilor,0.43727,18030,-,3,46.54439391304347,26.930145217391303,0.87,49.6,0.17319,48.61,48.61,TR
01-06-2020,1315,Strada \xcenfra\u021birii,0.24989,18031,-,3,46.540916,26.930643999999994,0.91,37.4,0.0,40.89,40.89,TR
01-06-2020,1315,DN2,0.01322,18044,-,3,46.55584,26.911805,0.84,29.0,4.68588,11.76,11.76,TR
01-06-2020,1315,Strada Pictor Theodor Aman,0.07339,18045,-,3,46.55589,26.91235625,0.84,27.3,0.52986,22.64,22.64,TR
01-06-2020,1315,Strada Cornisa Bistri\u021bei,0.03023,18046,-,3,46.55595,26.9130325,0.84,30.0,0.9393,23.76,23.76,TR
01-06-2020,1315,Strada Pictor Ion Andreescu,0.02755,18051,+,5,46.551784999999995,26.918234999999996,0.7,21.0,0.0,18.0,18.0,TR
01-06-2020,1315,Aleea Eternita\u021bii,0.21876,18050,+,5,46.55252923076924,26.91813153846153,0.7,32.2,1.94436,22.0,22.0,TR
01-06-2020,1315,Strada Stadionului,0.18169,18049,+,5,46.55470999999999,26.91738625,0.7,33.1,1.86523,23.0,23.0,TR
01-06-2020,1315,Strada Erou Ciprian Pintea,0.31964,18048,+,3,46.55558457142857,26.914983428571432,0.83,38.4,1.79321,27.48,27.48,TR
01-06-2020,1315,Strada Erou Ciprian Pintea,0.08504,18048,-,3,46.555986,26.913835999999996,0.91,34.0,1.99395,23.2,23.2,TR
01-06-2020,1315,Strada Stadionului,0.23459,18049,-,3,46.555424,26.915442399999996,0.86,40.7,1.39121,31.19,31.19,TR
01-06-2020,1315,Aleea Eternita\u021bii,0.18169,18050,-,5,46.55471,26.917386249999996,0.82,37.2,0.0,39.09,39.09,TR
01-06-2020,1315,Strada Pictor Ion Andreescu,0.24632,18051,-,5,46.55229421052633,26.918164210526317,0.8,35.2,0.0,38.15,38.15,TR
01-06-2020,1315,Strada Milcov,0.01304,18057,+,3,46.55684,26.924039999999998,0.72,34.0,1.19561,26.33,26.33,TR
01-06-2020,1315,Strada Miron Costin,0.14428,18056,+,3,46.556618333333326,26.923054166666663,0.72,36.0,2.60815,22.2,22.2,TR
01-06-2020,1315,Aleea Ghioceilor,0.11747,18055,+,3,46.556290000000004,26.921575000000004,0.87,36.4,7.01564,11.72,11.72,TR
01-06-2020,1315,Strada Alecu Russo,0.13738,18054,+,3,46.55589625,26.91982,0.87,40.0,3.15576,22.48,22.48,TR
01-06-2020,1315,Strada Cornisa Bistri\u021bei,0.15899,18053,+,3,46.55544,26.917803636363637,0.87,41.2,1.91509,29.13,29.13,TR
01-06-2020,1315,Strada Cornisa Bistri\u021bei,0.03139,18053,-,3,46.55532,26.9172375,0.85,41.0,1.73843,29.8,29.8,TR
01-06-2020,1315,Strada Alecu Russo,0.1276,18054,-,3,46.55550857142857,26.918127142857145,0.85,40.5,1.96074,28.37,28.37,TR
01-06-2020,1315,Aleea Ghioceilor,0.13738,18055,-,3,46.55589625,26.919819999999994,0.85,38.2,3.56071,19.56,19.56,TR
01-06-2020,1315,Strada Miron Costin,0.11747,18056,-,3,46.556290000000004,26.921575,0.84,37.6,3.96179,17.47,17.47,TR
01-06-2020,1315,Strada Milcov,0.15733,18057,-,3,46.556650000000005,26.92319500000001,0.84,33.1,3.14159,9.17,9.17,TR
01-06-2020,1315,Pasaj Rutier Oituz \u0218tefan Gusa,0.02733,18060,+,3,46.56142181818182,26.895715454545453,0.84,38.3,3.48104,19.97,19.97,TR
01-06-2020,1315,DN11,0.93176,18059,+,1,46.55843081967213,26.889196065573763,0.84,46.7,0.5436,43.78,43.78,TR
01-06-2020,1315,Strada Oituz,0.03079,18064,+,3,46.56314818181818,26.89938636363636,0.73,26.1,0.47689,24.67,24.67,TR
01-06-2020,1315,Strada Garii,0.06009,18063,+,3,46.562875,26.899061666666668,0.71,40.0,0.05505,39.75,39.75,TR
01-06-2020,1315,Strada \u0218tefan Guse,0.29015,18062,+,3,46.5617692,26.896547600000005,0.73,39.8,0.54723,37.3,37.3,TR
01-06-2020,1315,Strada \u0218tefan Guse,0.03002,18062,-,3,46.56135,26.895803076923077,0.83,43.7,0.0,43.86,43.86,TR
01-06-2020,1315,Strada Garii,0.26282,18063,-,3,46.56204214285715,26.89720142857143,0.82,40.0,0.0,40.0,50.79,TR
01-06-2020,1315,Strada Oituz,0.11076,18064,-,3,46.563024,26.899440000000006,0.82,31.8,1.76728,25.34,25.34,TR
01-06-2020,1315,DN11,0.11838,18059,-,1,46.55663428571428,26.886082380952377,0.83,30.0,0.0,30.0,32.49,TR
01-06-2020,1315,Pasaj Rutier Oituz \u0218tefan Gusa,0.8972,18060,-,3,46.559500701754374,26.8917303508772,0.78,49.6,0.01197,49.53,49.53,TR
01-06-2020,1315,Strada M. Eminescu,0.0426,18068,+,3,46.567315384615384,26.90369846153846,0.81,32.0,0.0,30.21,30.21,TR
01-06-2020,1315,Fundatura Trotus,0.09807,18067,+,3,46.56681799999999,26.903387333333335,0.7,38.8,1.74809,28.0,28.0,TR
01-06-2020,1315,Pasaj Rutier Oituz \u0218tefan Gusa,0.48575,18066,+,3,46.56417289473685,26.900460526315793,0.71,41.0,1.49769,33.94,33.94,TR
01-06-2020,1315,Pasaj Rutier Oituz \u0218tefan Gusa,0.05066,18066,-,3,46.56307105263158,26.899559473684207,0.81,25.6,2.19073,16.15,16.15,TR
01-06-2020,1315,Fundatura Trotus,0.45495,18067,-,3,46.56459037037038,26.90089814814816,0.77,41.8,1.46575,31.75,31.75,TR
01-06-2020,1315,Strada M. Eminescu,0.16395,18068,-,3,46.56710970588234,26.903723823529408,0.81,39.9,1.52027,29.92,29.92,TR
01-06-2020,1315,Strada Mioritei,0.0301,18070,-,3,46.57434333333333,26.90152,0.82,26.0,2.81173,14.59,14.59,TR
01-06-2020,1315,Strada Primaverii,0.54471,18071,-,3,46.57614900000001,26.902224,0.76,30.0,0.0,30.0,38.17,TR
01-06-2020,1315,Strada Lunei,0.17445,18072,-,3,46.580081666666665,26.90385333333333,0.77,30.0,0.54827,28.11,28.11,TR
01-06-2020,1315,Strada Venus,0.09609,18073,-,3,46.58100166666667,26.904231666666664,0.77,40.5,3.22531,22.48,22.48,TR
01-06-2020,1315,Strada Aprodul Purice,0.15543,18074,-,3,46.582375,26.904976250000004,0.77,32.5,2.61171,19.74,19.74,TR
01-06-2020,1315,Strada Zefirului,0.47403,18075,-,4,46.584654545454555,26.90616484848485,0.71,32.8,1.10786,25.62,25.62,TR
01-06-2020,1315,DN15,0.03981,18080,+,2,46.583290000000005,26.91241,0.84,31.6,1.06027,24.75,24.75,TR
01-06-2020,1315,Strada Hatman Berescu,0.15128,18079,+,3,46.583054999999995,26.911275833333335,0.81,33.3,0.47924,28.46,28.46,TR
01-06-2020,1315,Strada Buciumului,0.18352,18078,+,3,46.582657,26.909181999999998,0.7,31.4,3.15702,17.0,17.0,TR
01-06-2020,1315,Prelungirea Bradului,0.26564,18077,+,3,46.58258187500001,26.906039687499995,0.7,31.3,1.47242,23.0,23.0,TR
01-06-2020,1315,Strada Zefirului,0.02068,18075,+,4,46.585575000000006,26.907905,0.7,35.0,0.49689,30.0,30.0,TR
01-06-2020,1315,Strada Aprodul Purice,0.50902,18074,+,3,46.58452977777778,26.905936666666676,0.71,34.1,0.85525,27.75,27.75,TR
01-06-2020,1315,Strada Venus,0.11977,18073,+,3,46.58216375,26.904719999999998,0.7,35.3,1.30557,27.0,27.0,TR
01-06-2020,1315,Strada Lunei,0.09609,18072,+,3,46.58100166666667,26.904231666666664,0.81,39.8,3.72038,19.77,19.77,TR
01-06-2020,1315,Strada Primaverii,0.17445,18071,+,3,46.580081666666665,26.903853333333334,0.81,30.0,0.28817,29.01,29.01,TR
01-06-2020,1315,Strada Mioritei,0.57482,18070,+,3,46.575732307692306,26.90206153846153,0.81,28.6,0.90961,25.61,25.61,TR
01-06-2020,1315,Prelungirea Bradului,0.0394,18077,-,3,46.582537,26.905039,0.77,29.3,2.02956,19.46,19.46,TR
01-06-2020,1315,Strada Buciumului,0.21283,18078,-,3,46.582519,26.906623500000006,0.86,31.9,2.91238,18.22,18.22,TR
01-06-2020,1315,Strada Hatman Berescu,0.18352,18079,-,3,46.582657000000005,26.909181999999998,0.93,31.3,1.8808,21.53,21.53,TR
01-06-2020,1315,DN15,0.20903,18080,-,2,46.58309653846155,26.911928846153845,0.9,33.3,1.38605,24.99,24.99,TR
01-06-2020,800,DN2,0.04634,3763,+,1,46.539542499999996,26.9169725,0.94,31.5,3.08792,17.31,17.31,TR
01-06-2020,800,Strada Bucegi,0.08475,18042,+,1,46.539415000000005,26.916097500000003,0.97,40.4,2.53801,25.61,25.61,TR
01-06-2020,800,Strada Victor Babes,0.20342,18041,+,1,46.53913249999999,26.914116250000006,0.97,20.0,0.0,23.08,23.08,TR
01-06-2020,800,Strada Aeroportului,0.45421,18040,+,1,46.538462666666675,26.90939533333334,0.95,20.0,0.0,19.0,19.0,TR
01-06-2020,800,Strada Alexei Tolstoi,0.70002,14603,+,1,46.53936235294117,26.904839705882353,0.78,29.4,0.0,29.48,29.48,TR
01-06-2020,800,Strada Arcadie Septilici,2.06316,3762,+,1,46.552868124999996,26.890796374999997,0.83,54.4,2.06354,38.49,38.49,TR
01-06-2020,800,Centura Bacau,1.57391,17937,+,1,46.5536990909091,26.87900151515152,0.89,66.3,1.74883,49.97,49.97,TR
01-06-2020,800,Strada Arcadie Septilici,1.60609,3762,-,1,46.554187500000005,26.880232500000005,0.85,71.4,1.4394,56.58,56.58,TR
01-06-2020,800,Strada Alexei Tolstoi,1.94268,14603,-,1,46.550512745098054,26.893473921568624,0.91,55.3,0.0,58.61,58.61,TR
01-06-2020,800,Strada Aeroportului,0.70002,18040,-,1,46.53936235294117,26.90483970588235,0.86,22.9,0.0,23.19,23.19,TR
01-06-2020,800,Strada Victor Babes,0.45421,18041,-,1,46.538462666666675,26.90939533333334,0.92,29.1,0.96841,25.86,25.86,TR
01-06-2020,800,Strada Bucegi,0.20342,18042,-,1,46.539132499999994,26.91411625,0.96,30.0,1.57725,24.56,24.56,TR
01-06-2020,800,DN2,1.48876,3763,-,1,46.53904141304348,26.909444999999995,0.94,26.4,0.14987,25.94,25.94,TR
01-06-2020,800,Bulevardul Unirii / DN2,0.03078,4002,+,1,46.57008249999999,26.91516083333333,0.98,36.0,3.0508,20.37,20.37,TR
01-06-2020,800,Strada Mioritei,0.40005,14416,+,2,46.571631470588244,26.914824705882353,0.91,37.1,2.09403,25.17,25.17,TR
01-06-2020,800,Strada Iosif Cocea,0.42361,15202,+,2,46.5752813888889,26.91566027777778,0.96,44.0,2.13247,30.21,30.21,TR
01-06-2020,800,Strada Primaverii,0.28445,15201,+,2,46.57833818181818,26.914629090909088,0.96,48.8,2.32591,35.75,35.75,TR
01-06-2020,800,Strada Aprodul Purice,0.41342,14415,+,2,46.58175595744684,26.913223617021274,0.94,49.2,1.05531,43.23,43.23,TR
01-06-2020,800,Strada Austrului,1.07958,15200,+,2,46.58737674698793,26.912187710843387,0.92,45.2,0.0,45.2,47.81,TR
01-06-2020,800,Strada Frunzei,0.55878,15199,+,2,46.5952585,26.908666999999998,0.91,50.0,0.0,50.0,55.87,TR
01-06-2020,800,Strada Linistei,0.27288,15198,+,2,46.598175000000005,26.906587000000002,0.93,50.0,0.0,50.0,56.28,TR
01-06-2020,800,Strada Arinilor,0.5291,15197,+,2,46.601423181818184,26.90427227272728,0.92,50.0,0.0,50.0,52.9,TR
01-06-2020,800,Strada Lunca Bistritei,0.67786,14414,+,2,46.606616410256414,26.900507435897435,0.82,49.9,0.0,50.0,55.81,TR
01-06-2020,800,Lilieci,1.33166,14413,+,2,46.611982203389836,26.890923050847455,0.79,34.8,0.0,42.71,42.71,TR
01-06-2020,800,Centura Bacau,0.94837,17927,+,2,46.61861882352941,26.881863529411763,0.83,50.0,0.0,50.0,59.86,TR
01-06-2020,800,Lilieci,0.94837,14413,-,2,46.6186188235294,26.881863529411763,0.8,50.0,0.0,50.0,62.77,TR
01-06-2020,800,Strada Lunca Bistritei,1.41517,14414,-,2,46.61154720588237,26.891968235294126,0.79,37.2,0.0,38.9,42.17,TR
01-06-2020,800,Strada Arinilor,0.59435,15197,-,2,46.60599266666667,26.901013666666664,0.85,50.0,0.0,50.0,57.41,TR
01-06-2020,800,Strada Linistei,0.5291,15198,-,2,46.60142318181817,26.904272272727273,0.93,50.0,0.21513,48.76,48.76,TR
01-06-2020,800,Strada Frunzei,0.38831,15199,-,2,46.597571249999994,26.90701750000001,0.94,50.0,1.7381,40.01,40.01,TR
01-06-2020,800,Strada Austrului,0.44335,15200,-,2,46.59469857142857,26.90906642857143,0.97,50.0,0.1762,48.99,48.99,TR
01-06-2020,800,Strada Aprodul Purice,1.12571,14415,-,2,46.58680562499999,26.912203541666674,0.98,42.9,0.42759,40.79,40.79,TR
01-06-2020,800,Strada Primaverii,0.39022,15201,-,2,46.58154780487808,26.913310731707302,0.97,45.7,1.70921,36.72,36.72,TR
01-06-2020,800,Strada Iosif Cocea,0.28445,15202,-,2,46.57833818181817,26.914629090909088,0.96,49.9,1.0942,43.62,43.62,TR
01-06-2020,800,Strada Mioritei,0.42361,14416,-,2,46.57528138888888,26.915660277777775,0.97,41.6,7.0738,13.71,13.71,TR
01-06-2020,800,Bulevardul Unirii / DN2,0.42502,4002,-,1,46.571301627906976,26.914867209302322,0.96,41.5,2.47543,26.69,26.69,TR
01-06-2020,800,DJ207P,4.03451,13646,+,1,46.61620209302327,26.922690465116265,0.98,56.2,0.0,56.9,67.56,TR
01-06-2020,800,Strada Siretului,1.78051,13645,+,1,46.59421122807018,26.930476140350876,0.96,50.0,0.0,50.0,58.65,TR
01-06-2020,800,DN2F,0.78073,4399,+,1,46.58232419354839,26.930058064516114,0.96,43.6,0.06147,43.29,43.29,TR
01-06-2020,800,DN207G,0.52846,13644,+,1,46.576288297872345,26.930755744680845,0.98,46.2,1.6531,37.42,37.42,TR
01-06-2020,800,Strada I. L. Caragiale,0.78983,13643,+,1,46.572766851851846,26.925464444444444,0.98,48.1,0.81628,43.58,43.58,TR
01-06-2020,800,DN15,0.52862,13642,+,1,46.57061717391305,26.917280434782604,0.95,44.2,3.02757,25.81,25.81,TR
01-06-2020,800,DN2G,0.39176,13641,+,3,46.56954738095238,26.911915000000004,0.93,38.5,3.37438,20.56,20.56,TR
01-06-2020,800,Strada Ionita Sandu Sturza,0.43693,13640,+,3,46.567402,26.911364,0.8,43.2,2.20917,29.22,29.22,TR
01-06-2020,800,Calea Marasesti,0.57544,13639,+,3,46.56258451612903,26.912351612903226,0.73,43.3,3.65684,22.09,22.09,TR
01-06-2020,800,Strada Erou Ciprian Pintea,0.50153,4398,+,1,46.557818918918926,26.911716486486487,0.95,45.2,1.74946,36.11,36.11,TR
01-06-2020,800,Strada Pictor Andreescu,0.55257,15205,+,1,46.55335735294119,26.91255588235294,0.95,48.1,3.36529,26.48,26.48,TR
01-06-2020,800,Strada Milcov,0.45766,4397,+,1,46.54924875000001,26.913951249999997,0.88,49.9,1.00079,44.16,44.16,TR
01-06-2020,800,Strada Garofitei,0.29663,15204,+,1,46.54602428571428,26.91502714285715,0.92,50.0,0.0,50.0,61.71,TR
01-06-2020,800,Strada Bicaz,0.08788,15203,+,1,46.54398333333334,26.915715000000002,0.92,50.0,0.0,50.0,60.16,TR
01-06-2020,800,DN11,0.50232,4396,+,1,46.54051777777778,26.916892222222216,0.88,46.6,1.32634,39.49,39.49,TR
01-06-2020,800,Strada Chimiei,0.68477,4395,+,1,46.535934210526314,26.91843210526316,0.96,40.1,2.73473,24.49,24.49,TR
01-06-2020,800,Centura Bacau Sud,4.00053,17938,+,1,46.51564005617974,26.923643258426942,0.92,49.9,0.35438,47.87,47.87,TR
01-06-2020,800,Nicolae Balcescu,2.17192,4394,+,1,46.48814533333336,26.92164586666667,0.97,58.8,0.0,59.68,59.68,TR
01-06-2020,800,Centura Bacau Sud,2.17192,17938,-,1,46.488145333333335,26.92164586666666,0.98,57.9,0.0,59.59,59.59,TR
01-06-2020,800,Strada Chimiei,4.06143,4395,-,1,46.516222968750014,26.92353020833332,0.96,48.4,0.75454,44.2,44.2,TR
01-06-2020,800,DN11,0.72604,4396,-,1,46.537358499999996,26.917954250000008,0.98,40.9,1.93242,28.81,28.81,TR
01-06-2020,800,Strada Bicaz,0.40864,15203,-,1,46.541624999999996,26.9165125,0.86,49.8,0.0,50.0,57.33,TR
01-06-2020,800,Strada Garofitei,0.08788,15204,-,1,46.54398333333333,26.915715000000002,0.86,50.0,0.0,50.0,59.77,TR
01-06-2020,800,Strada Milcov,0.33986,4397,-,1,46.54627888888889,26.914943333333337,0.9,50.0,0.0,50.0,56.88,TR
01-06-2020,800,Strada Pictor Andreescu,0.41443,15205,-,1,46.54943772727274,26.91388772727273,0.84,50.0,0.26282,48.49,48.49,TR
01-06-2020,800,Strada Erou Ciprian Pintea,0.55257,4398,-,1,46.55335735294119,26.91255588235293,0.78,45.7,2.74286,28.28,28.28,TR
01-06-2020,800,Calea Marasesti,0.50153,13639,-,1,46.557818918918926,26.911716486486483,0.85,46.9,3.34837,25.84,25.84,TR
01-06-2020,800,Strada Ionita Sandu Sturza,0.57544,13640,-,3,46.562584516129036,26.91235161290323,0.75,42.5,2.95533,25.06,25.06,TR
01-06-2020,800,DN2G,0.45878,13641,-,3,46.56789703703704,26.911287037037035,0.79,39.4,3.21864,21.82,21.82,TR
01-06-2020,800,DN15,0.33088,13642,-,1,46.569822499999994,26.913836071428573,0.89,39.6,2.84305,23.65,23.65,TR
01-06-2020,800,Strada I. L. Caragiale,0.54963,13643,-,1,46.57103020833333,26.91906854166667,0.87,44.8,3.59878,23.26,23.26,TR
01-06-2020,800,DN207G,0.94065,13644,-,1,46.573917500000015,26.92889882352938,0.96,47.8,1.50159,39.55,39.55,TR
01-06-2020,800,DN2F,0.38441,4399,-,1,46.57715448275864,26.930664827586206,0.98,44.2,1.13023,38.45,38.45,TR
01-06-2020,800,Strada Siretului,0.78073,13645,-,1,46.58232419354838,26.930058064516132,0.93,44.1,0.0,44.2,49.59,TR
01-06-2020,800,DJ207P,1.78051,13646,-,1,46.594211228070186,26.930476140350883,0.89,50.0,0.0,50.0,55.37,TR
01-06-2020,800,Centura Bacau,4.03451,17928,-,1,46.61620209302324,26.922690465116276,0.9,56.2,0.0,57.2,69.83,TR
01-06-2020,800,Centura Bacau,2.00844,17939,+,2,46.590693703703714,26.973964074074072,0.92,63.4,1.43492,52.94,52.94,TR
01-06-2020,800,DN2,2.66997,4830,+,2,46.582948461538464,26.94465123076923,0.95,48.1,0.97512,42.71,42.71,TR
01-06-2020,800,DN2,0.02282,4830,-,2,46.578885,26.93018,0.94,33.0,3.95093,15.01,15.01,TR
01-06-2020,800,Centura Bacau,2.64714,17939,-,2,46.583077460317455,26.945110634920656,0.93,49.6,0.20915,48.41,48.41,TR
01-06-2020,800,DJ252,1.13484,4831,-,2,46.58985542857142,26.969428571428573,0.95,58.5,1.57892,47.88,47.88,TR
01-06-2020,800,Strada Arcadie Septilici,1.12979,4844,+,3,46.58089606060606,26.866896060606056,0.93,50.0,0.5712,46.72,46.72,TR
01-06-2020,800,Strada Abator,0.86289,4843,+,3,46.577127857142855,26.877529642857137,0.89,46.3,0.39708,44.19,44.19,TR
01-06-2020,800,Strada Garii,0.78416,15187,+,3,46.57332714285714,26.887625357142856,0.81,43.5,1.9813,33.59,33.59,TR
01-06-2020,800,Strada Mioritei,0.26959,4842,+,3,46.57057764705883,26.894877647058824,0.87,37.7,1.29024,32.11,32.11,TR
01-06-2020,800,Strada George Bacovia,0.21597,15186,+,3,46.56995,26.896850000000004,0.94,38.3,2.55115,27.06,27.06,TR
01-06-2020,800,Strada Emil Racovita,0.15259,15185,+,3,46.56922,26.89903125,0.92,48.5,2.6148,30.92,30.92,TR
01-06-2020,800,Strada Pacii,0.22855,15184,+,3,46.56838285714286,26.90152285714286,0.92,45.9,2.21887,31.19,31.19,TR
01-06-2020,800,Strada M. Eminescu,0.18126,4841,+,3,46.56740151515152,26.90371212121212,0.93,37.6,2.77944,22.58,22.58,TR
01-06-2020,800,Strada Cuza Voda,0.20523,15183,+,3,46.56757090909091,26.904950909090914,0.93,45.3,1.66352,36.63,36.63,TR
01-06-2020,800,Strada Trandafirilor,0.2137,15182,+,3,46.56811642857143,26.90821928571429,0.93,44.1,1.00747,38.99,38.99,TR
01-06-2020,800,Bulevardul Nicolae Balcescu,0.20363,4840,+,3,46.5689890625,26.9104128125,0.91,36.6,1.28378,28.2,28.2,TR
01-06-2020,800,Bulevardul Nicolae Balcescu,0.05801,4840,-,3,46.56945625,26.910841875,0.92,33.0,2.32223,21.19,21.19,TR
01-06-2020,800,Strada Trandafirilor,0.16748,15182,-,3,46.568712500000004,26.909934,0.85,39.3,3.16579,21.99,21.99,TR
01-06-2020,800,Strada Cuza Voda,0.20025,15183,-,3,46.568086666666666,26.908040000000003,0.76,44.4,1.3162,37.68,37.68,TR
01-06-2020,800,Strada M. Eminescu,0.23412,4841,-,3,46.56752833333334,26.90455833333333,0.76,41.8,1.8188,30.06,30.06,TR
01-06-2020,800,Strada Pacii,0.10167,15184,-,3,46.56774,26.90327625,0.7,40.2,2.85528,24.0,24.0,TR
01-06-2020,800,Strada Emil Racovita,0.22855,15185,-,3,46.56838285714286,26.901522857142854,0.7,44.6,2.84655,27.0,27.0,TR
01-06-2020,800,Strada George Bacovia,0.18255,15186,-,3,46.569288,26.898832000000006,0.7,46.2,2.67268,29.0,29.0,TR
01-06-2020,800,Strada Mioritei,0.23638,4842,-,3,46.57031600000001,26.895922666666667,0.78,32.9,2.82699,19.2,19.2,TR
01-06-2020,800,Strada Garii,0.21923,15187,-,3,46.570793333333334,26.89438888888889,0.92,41.6,0.0,41.6,44.76,TR
01-06-2020,800,Strada Abator,0.8882,4843,-,3,46.57343833333333,26.887330666666664,0.92,41.4,0.32506,39.85,39.85,TR
01-06-2020,800,Strada Arcadie Septilici,0.75885,4844,-,3,46.57729192307692,26.877093076923074,0.89,50.0,0.0,50.0,56.6,TR
01-06-2020,800,DJ119B,1.15047,15188,-,3,46.58101885714287,26.866535999999996,0.94,49.9,0.0,50.0,54.95,TR
01-06-2020,800,DN11,0.05603,15161,+,1,46.55696812499999,26.886369375,0.88,29.7,1.9101,23.18,23.18,TR
01-06-2020,800,Strada Vasile Parvan,0.70837,15160,+,3,46.55960260869565,26.884079565217398,0.78,30.5,0.0,30.5,31.93,TR
01-06-2020,800,DN2G,1.88014,15159,+,3,46.57029166666667,26.878851874999995,0.79,32.7,0.0,35.65,35.65,TR
01-06-2020,800,DN2G,0.0645,15159,-,3,46.578177999999994,26.873883999999997,0.87,50.0,0.15543,49.11,49.11,TR
01-06-2020,800,Strada Vasile Parvan,1.84301,15160,-,3,46.569081555555556,26.87959177777778,0.8,26.2,0.0,37.59,37.59,TR
01-06-2020,800,DN11,0.80575,15161,-,1,46.55852000000002,26.88469484848484,0.79,30.0,0.0,30.0,34.04,TR
01-06-2020,800,Strada Tecuciului,0.03355,15168,+,3,46.527620000000006,26.962796666666666,0.9,48.0,0.0,47.73,47.73,TR
01-06-2020,800,Strada Ciprian Porumbescu,3.60607,15167,+,3,46.52713326797384,26.949582614379096,0.84,32.6,0.0,41.0,41.3,TR
01-06-2020,800,Strada \xcenfratirii,0.29777,15166,+,3,46.533695,26.932919166666675,0.9,30.0,0.80813,27.21,27.21,TR
01-06-2020,800,Strada Ciresoaia,0.17775,15165,+,3,46.532684,26.929719000000006,0.82,41.6,1.30029,35.38,35.38,TR
01-06-2020,800,Strada Bicaz,0.59227,15164,+,3,46.53339555555556,26.923433888888884,0.85,43.6,2.15529,29.79,29.79,TR
01-06-2020,800,Bulevardul Republicii,0.1779,15163,+,3,46.53350714285714,26.919853571428572,0.85,25.4,2.47614,15.17,15.17,TR
01-06-2020,800,Bulevardul Republicii,0.0299,15163,-,4,46.533390000000004,26.91909,0.78,29.4,3.14159,11.97,11.97,TR
01-06-2020,800,Strada Bicaz,0.14799,15164,-,3,46.533554,26.920158999999995,0.85,29.6,5.87622,10.48,10.48,TR
01-06-2020,800,Strada Ciresoaia,0.59227,15165,-,3,46.53339555555555,26.923433888888887,0.88,47.6,2.94286,28.49,28.49,TR
01-06-2020,800,Strada \xcenfratirii,0.17775,15166,-,3,46.532684,26.929719,0.85,49.3,1.11293,42.99,42.99,TR
01-06-2020,800,Strada Ciprian Porumbescu,0.29777,15167,-,3,46.533695,26.932919166666665,0.84,30.0,0.0,30.0,35.0,TR
01-06-2020,800,Strada Tecuciului,3.63963,15168,-,3,46.527142628205155,26.94983673076924,0.82,34.0,0.0,35.82,35.82,TR
01-06-2020,800,Calea Romanului (DN2),0.17685,15175,+,1,46.57532750000001,26.931275,0.75,41.1,1.2941,31.98,31.98,TR
01-06-2020,800,Strada Luceafarului,0.27201,15174,+,3,46.57385777777777,26.932426666666665,0.88,46.1,1.45826,38.37,38.37,TR
01-06-2020,800,Strada Holtului,0.25424,15173,+,3,46.57097749999999,26.934008750000004,0.89,50.0,0.92713,44.67,44.67,TR
01-06-2020,800,Trecatoarea Oltului,0.44267,15172,+,3,46.56807450000001,26.935354,0.89,50.0,0.0,50.0,52.31,TR
01-06-2020,800,Letea Veche,1.37326,15171,+,3,46.56087486486486,26.939894054054058,0.86,50.0,0.0,50.0,51.63,TR
